transaction_id,customer_id,product_id,store_id,sale_date,quantity,total_amount
628,9735,144,31,2025-03-14,5,809.4
629,7509,56,11,2024-07-04,1,353.8
630,2034,105,40,2024-06-14,4,602.76
631,9324,130,50,2024-12-31,5,1984.6
632,4973,77,38,2024-12-26,4,1917.8
633,1621,96,10,2024-06-04,5,121.4
634,7687,137,9,2024-05-17,1,491.34
635,3930,123,35,2024-09-01,4,1464.72
636,2642,183,37,2025-01-02,3,656.64
637,3159,155,29,2024-08-04,1,111.78
638,4747,33,15,2024-07-08,2,253.16
639,9694,90,9,2025-01-25,2,848.54
640,390,183,17,2024-10-02,4,875.52
641,7760,137,9,2025-02-25,1,491.34
642,7298,187,18,2024-08-15,3,121.02
643,1234,91,2,2024-08-29,3,266.4
644,5695,65,21,2024-06-21,3,571.11
645,4382,90,41,2024-12-22,1,424.27
646,6278,159,20,2024-10-19,1,397.05
647,3420,41,14,2025-02-17,3,819.39
648,2005,147,37,2024-05-17,3,1385.97
649,1686,199,46,2024-08-25,4,1017.8
650,9713,101,24,2025-03-26,1,157.76
651,8601,23,6,2024-12-07,4,778.84
652,8458,120,4,2025-02-08,5,1097.85
653,2469,164,36,2024-08-29,1,472.22
654,594,196,14,2025-01-31,3,535.26
655,5515,90,25,2024-10-27,5,2121.35
656,680,125,46,2024-10-26,4,1736.04
657,3853,25,46,2024-10-04,5,512.45
658,9062,145,23,2024-10-30,2,253.06
659,362,35,11,2025-02-09,2,760.62
660,8855,20,12,2025-04-08,5,1791.8
661,5806,50,21,2024-08-27,5,1170.8
662,7013,26,25,2024-07-11,5,2006.0
663,9847,122,10,2024-12-01,1,65.85
664,9053,83,27,2024-10-25,3,688.62
665,3355,28,10,2025-01-31,1,59.31
666,5351,124,7,2025-04-18,2,674.42
667,1816,43,3,2025-04-06,3,896.16
668,2567,100,23,2025-01-03,1,178.71
669,1127,54,49,2024-10-10,5,2476.7
670,113,15,38,2024-11-23,3,268.32
671,2554,153,19,2024-10-21,2,494.86
672,4246,72,31,2024-08-14,5,265.0
673,2658,112,20,2024-09-29,2,697.48
674,9795,29,46,2024-11-03,4,1452.0
675,7237,178,43,2025-05-08,4,499.04
676,4701,176,10,2024-08-22,2,437.0
677,5372,181,9,2024-11-24,5,2228.85
678,9556,42,11,2024-06-02,2,315.7
679,5447,158,4,2024-06-16,4,1479.48
680,393,136,44,2025-02-11,3,399.66
681,180,105,21,2024-12-07,3,452.07
682,1035,193,10,2024-06-13,3,1001.13
683,7606,70,8,2024-10-10,3,963.42
684,4775,183,15,2024-10-24,5,1094.4
685,9616,139,19,2024-07-19,5,1783.05
686,1231,64,46,2024-12-21,3,931.35
687,6784,128,33,2024-10-18,1,439.83
688,9585,127,38,2024-12-03,5,584.3
689,3855,150,50,2024-09-15,1,24.04
690,9168,194,12,2025-01-23,1,420.6
691,9338,24,25,2024-11-14,5,2346.75
692,6731,99,48,2024-09-16,1,464.87
693,4205,19,38,2024-08-06,1,40.39
694,9873,4,7,2024-10-07,5,2119.05
695,7540,173,47,2025-03-12,2,621.26
696,1171,75,47,2024-08-14,4,989.24
697,6752,74,22,2024-07-30,3,1281.06
698,3408,20,42,2024-06-21,3,1075.08
699,2569,5,23,2024-11-14,1,441.85
700,6588,41,35,2024-10-17,4,1092.52
701,4386,113,22,2024-11-01,2,478.24
702,4749,24,25,2025-02-13,3,1408.05
703,5834,187,45,2024-11-20,5,201.7
704,363,18,29,2024-08-24,1,164.81
705,5071,73,34,2024-07-24,1,323.86
706,763,90,22,2025-01-26,1,424.27
707,1895,34,47,2024-12-17,3,1132.8
708,9586,86,23,2024-12-21,5,909.6
709,9162,56,10,2024-08-01,2,707.6
710,6146,177,2,2024-08-19,5,620.75
711,2671,121,3,2024-11-29,1,274.29
712,4369,49,35,2025-03-28,5,793.25
713,4457,28,31,2024-06-24,3,177.93
714,4935,167,22,2024-06-21,5,164.45
715,2510,103,35,2024-09-18,5,2246.75
716,6375,42,21,2024-08-02,5,789.25
717,9616,13,14,2024-06-14,5,1781.95
718,4465,30,26,2024-10-29,4,431.08
719,3989,45,41,2025-05-06,4,1073.64
720,2146,23,47,2024-10-10,1,194.71
721,6133,67,2,2024-10-03,1,424.22
722,4527,18,42,2024-06-15,3,494.43
723,360,47,45,2025-05-05,4,1965.4
724,8462,191,30,2024-06-20,5,591.75
725,799,111,46,2025-02-03,3,123.72
726,6054,42,48,2024-11-03,3,473.55
727,8113,49,49,2025-03-10,4,634.6
728,8406,147,11,2025-03-13,4,1847.96
729,2388,5,5,2024-08-30,2,883.7
730,764,85,23,2025-03-22,3,871.59
731,5160,107,5,2025-02-10,5,2374.7
732,1207,183,45,2024-07-02,4,875.52
733,4661,125,13,2025-03-30,1,434.01
734,3664,3,38,2025-03-18,4,1467.92
735,6717,165,50,2024-11-20,3,1272.39
736,1238,38,28,2025-03-31,3,193.5
737,2018,4,44,2025-02-20,5,2119.05
738,5756,178,35,2025-02-27,2,249.52
739,6328,134,28,2024-08-17,2,89.44
740,3369,92,20,2024-05-18,5,764.15
741,8275,125,27,2025-01-25,5,2170.05
742,7463,65,10,2024-08-17,1,190.37
743,4862,67,13,2024-12-21,1,424.22
744,3687,69,19,2025-04-14,5,67.05
745,7040,186,10,2024-06-28,2,933.26
746,5231,107,45,2024-08-06,2,949.88
747,609,197,5,2024-10-13,1,363.87
748,7134,101,27,2024-05-17,3,473.28
749,779,39,50,2025-03-06,2,837.38
750,8097,103,4,2025-02-03,2,898.7
751,7871,80,29,2024-06-05,1,495.81
752,5786,17,7,2025-03-16,2,50.7
753,5451,132,22,2025-01-28,2,503.26
754,7607,3,44,2024-09-01,2,733.96
755,6076,98,45,2024-12-22,1,108.46
756,8269,73,35,2024-08-18,1,323.86
757,643,45,9,2024-10-28,4,1073.64
758,4859,159,27,2024-12-16,1,397.05
759,2105,77,40,2025-05-01,1,479.45
760,5634,133,9,2024-11-02,5,654.35
761,7584,152,27,2025-01-09,3,16.26
762,9177,112,48,2024-06-08,5,1743.7
763,3833,67,39,2024-08-31,2,848.44
764,5176,101,19,2025-03-03,4,631.04
765,4842,69,35,2025-05-06,5,67.05
766,1194,190,42,2024-10-06,3,440.76
767,7890,150,34,2025-03-13,4,96.16
768,5953,38,19,2024-08-30,3,193.5
769,7377,42,32,2024-06-25,3,473.55
770,7826,178,40,2025-03-06,3,374.28
771,2722,104,6,2024-06-02,3,771.33
772,5320,104,16,2025-01-07,2,514.22
773,383,191,11,2024-12-24,2,236.7
774,7890,90,17,2024-11-25,5,2121.35
775,6843,172,36,2024-09-21,3,548.07
776,7689,96,45,2025-01-17,5,121.4
777,3800,92,27,2024-10-01,4,611.32
778,678,1,33,2024-05-24,1,351.03
779,9616,70,38,2024-07-25,1,321.14
780,4921,129,13,2024-08-24,2,525.58
781,1754,42,49,2024-05-13,1,157.85
782,712,153,25,2025-04-11,4,989.72
783,5991,157,15,2024-08-10,1,125.38
784,3519,50,7,2024-07-05,5,1170.8
785,3200,132,26,2025-01-21,1,251.63
786,6326,71,26,2024-07-08,5,1693.45
787,4259,184,45,2024-10-31,1,360.08
788,343,77,32,2025-04-07,4,1917.8
789,5985,71,44,2024-10-26,1,338.69
790,9551,72,7,2024-11-10,1,53.0
791,7957,17,45,2025-03-15,3,76.05
792,659,196,10,2024-06-24,1,178.42
793,9527,135,33,2025-03-17,4,221.32
794,1126,27,19,2025-04-03,5,881.65
795,5628,129,4,2024-05-18,4,1051.16
796,3474,3,11,2024-05-21,1,366.98
797,1801,46,10,2024-10-18,3,254.1
798,6120,92,24,2024-06-01,2,305.66
799,9999,23,18,2025-01-25,1,194.71
800,1454,148,16,2024-09-15,5,1389.95
801,6151,81,50,2024-12-08,2,558.24
802,6613,135,3,2025-02-19,2,110.66
803,7740,131,34,2024-06-18,4,1406.52
804,3347,31,3,2024-09-06,2,451.7
805,5028,8,11,2024-11-06,1,453.23
806,6540,190,16,2024-10-20,5,734.6
807,4669,153,23,2024-11-26,4,989.72
808,1509,103,50,2024-06-15,1,449.35
809,4880,162,22,2024-08-21,4,1794.32
810,9120,77,42,2024-10-12,5,2397.25
811,4660,146,21,2025-02-10,1,107.71
812,4180,49,16,2024-11-12,2,317.3
813,7724,40,3,2024-07-25,3,1371.54
814,3875,165,48,2025-01-14,2,848.26
815,5498,40,1,2025-02-20,3,1371.54
816,3965,89,23,2024-07-20,2,448.02
817,1947,166,27,2024-11-14,2,553.6
818,1609,106,44,2024-06-23,1,384.1
819,4029,135,6,2024-11-19,3,165.99
820,9477,77,46,2024-09-28,3,1438.35
821,540,178,44,2024-08-12,1,124.76
822,9866,74,36,2025-05-02,5,2135.1
823,8705,126,34,2024-07-30,1,123.48
824,851,121,46,2024-08-26,5,1371.45
825,9667,23,15,2024-06-06,4,778.84
826,1428,116,15,2024-07-03,5,846.65
827,6162,100,9,2024-12-04,3,536.13
828,484,39,20,2024-12-16,3,1256.07
829,632,169,23,2025-01-18,1,96.58
830,3806,162,50,2024-05-16,3,1345.74
831,6509,25,46,2025-05-12,1,102.49
832,7691,127,1,2024-06-27,1,116.86
833,7010,39,48,2024-06-11,5,2093.45
834,7325,64,16,2025-02-17,2,620.9
835,4197,107,15,2024-06-14,5,2374.7
836,1711,172,2,2024-12-22,4,730.76
837,5307,13,46,2025-04-27,3,1069.17
838,2087,87,46,2024-09-24,4,1235.4
839,6558,123,30,2025-03-16,4,1464.72
840,7228,191,13,2024-12-22,1,118.35
841,6671,178,36,2024-07-21,4,499.04
842,5332,185,3,2024-07-19,3,667.95
843,3850,129,17,2024-08-16,4,1051.16
844,8462,6,35,2024-07-24,4,1020.44
845,5992,199,26,2024-10-27,4,1017.8
846,9679,114,29,2024-12-25,2,917.96
847,1053,111,31,2025-02-03,5,206.2
848,6117,127,37,2024-09-11,3,350.58
849,1721,162,24,2025-01-09,3,1345.74
850,499,27,9,2024-06-20,2,352.66
851,4373,74,30,2024-12-30,3,1281.06
852,7244,111,3,2025-03-11,3,123.72
853,8357,146,35,2024-06-10,1,107.71
854,6405,101,14,2024-06-20,5,788.8
855,2449,62,35,2024-11-11,4,1170.08
856,3029,86,35,2024-06-22,3,545.76
857,6348,131,23,2025-01-02,1,351.63
858,3095,92,26,2024-05-15,3,458.49
859,8468,82,15,2025-03-21,1,328.09
860,4648,11,50,2025-04-13,1,8.85
861,1818,198,10,2024-09-21,4,1613.64
862,8075,188,36,2024-06-06,1,33.93
863,6399,42,33,2024-09-26,4,631.4
864,3787,37,34,2024-07-14,2,999.04
865,218,42,5,2025-03-20,2,315.7
866,6892,150,29,2024-05-17,1,24.04
867,3645,8,34,2024-05-16,1,453.23
868,673,7,43,2024-09-21,2,927.18
869,3385,145,34,2025-02-04,5,632.65
870,8014,186,34,2024-08-10,1,466.63
871,4855,30,49,2024-06-20,3,323.31
872,9606,36,37,2024-12-29,4,25.88
873,4572,199,39,2024-12-21,4,1017.8
874,4779,155,17,2024-10-08,1,111.78
875,1997,170,18,2025-03-24,4,251.64
876,418,13,26,2024-12-21,4,1425.56
877,4641,85,45,2024-06-09,5,1452.65
878,516,110,41,2024-10-12,5,148.9
879,7043,6,21,2025-02-19,1,255.11
880,56,181,9,2024-06-16,5,2228.85
881,6671,49,33,2025-02-07,4,634.6
882,7315,78,21,2025-03-12,3,433.77
883,4558,197,35,2024-06-16,3,1091.61
884,732,174,33,2025-03-17,5,2440.3
885,7532,70,36,2024-10-18,4,1284.56
886,3744,83,21,2024-12-26,1,229.54
887,3157,77,16,2024-06-27,3,1438.35
888,7644,97,1,2024-10-23,1,20.25
889,3220,23,1,2024-09-19,1,194.71
890,375,47,9,2024-06-20,2,982.7
891,5081,190,5,2024-09-26,5,734.6
892,5182,171,4,2024-11-11,3,1445.16
893,4491,14,25,2025-03-08,3,733.29
894,7035,2,38,2025-01-28,2,663.62
895,6083,126,18,2025-04-01,3,370.44
896,725,89,49,2024-06-19,3,672.03
897,1683,34,5,2024-12-23,3,1132.8
898,218,84,48,2024-09-10,3,750.18
899,3960,133,1,2024-10-22,3,392.61
900,313,183,34,2024-06-21,3,656.64
901,3197,117,35,2024-10-16,2,934.26
902,8278,98,18,2024-05-18,1,108.46
903,9109,44,21,2024-11-28,4,134.2
904,3622,55,12,2024-11-26,4,432.64
905,1583,57,43,2025-02-04,1,100.45
906,7849,190,19,2024-06-26,3,440.76
907,6817,176,20,2024-05-21,2,437.0
908,7123,142,41,2025-02-05,3,388.77
909,9124,79,7,2025-01-13,3,1444.53
910,6465,42,5,2024-11-14,4,631.4
911,1441,87,30,2024-05-19,1,308.85
912,871,144,18,2025-03-18,3,485.64
913,6226,2,35,2025-03-26,3,995.43
914,1346,166,24,2025-02-09,2,553.6
915,4753,116,13,2024-07-29,3,507.99
916,4887,75,12,2024-12-01,1,247.31
917,2991,35,10,2024-12-26,4,1521.24
918,6309,39,49,2024-06-23,1,418.69
919,167,191,45,2025-02-09,4,473.4
920,1403,131,1,2024-10-06,5,1758.15
921,9918,32,14,2024-12-02,1,499.64
922,9606,108,35,2024-09-20,3,749.58
923,5455,44,43,2025-02-26,5,167.75
924,6659,198,20,2024-09-19,3,1210.23
925,12,113,22,2024-06-09,1,239.12
926,5969,43,40,2024-07-16,2,597.44
927,5534,105,43,2024-12-21,2,301.38
928,390,199,43,2025-03-28,4,1017.8
929,4959,30,8,2024-11-02,5,538.85
930,3825,120,6,2024-12-31,1,219.57
931,9627,11,42,2025-04-25,5,44.25
932,7324,150,41,2025-04-13,4,96.16
933,4166,87,16,2025-02-25,2,617.7
934,1764,44,31,2024-08-03,2,67.1
935,7141,74,19,2025-04-30,5,2135.1
936,3546,54,42,2025-02-01,5,2476.7
937,3203,151,34,2025-04-20,4,710.48
938,6948,74,16,2024-07-08,4,1708.08
939,5646,136,40,2024-10-28,3,399.66
940,1182,179,23,2024-10-13,5,2145.0
941,1384,74,6,2025-03-20,2,854.04
942,3604,110,34,2025-03-15,4,119.12
943,6153,66,9,2024-09-22,4,266.84
944,8466,112,12,2025-01-23,5,1743.7
945,5903,24,40,2024-12-30,4,1877.4
946,1181,96,23,2024-09-10,4,97.12
947,3729,160,19,2024-12-15,3,954.27
948,4977,104,3,2024-10-07,3,771.33
949,239,112,13,2024-08-17,5,1743.7
950,8868,152,11,2024-12-29,3,16.26
951,5621,88,49,2024-08-05,1,250.34
952,7255,52,41,2024-08-10,2,827.76
953,122,70,45,2025-01-26,3,963.42
954,732,197,18,2025-02-05,1,363.87
955,6404,191,15,2024-07-17,3,355.05
956,7800,126,41,2025-01-23,2,246.96
957,3268,125,19,2024-12-26,1,434.01
958,2646,110,3,2024-11-27,3,89.34
959,9860,1,21,2025-01-20,2,702.06
960,6535,37,11,2024-12-03,2,999.04
961,4691,114,36,2024-09-21,2,917.96
962,2510,24,30,2024-06-07,4,1877.4
963,1140,158,48,2025-01-19,5,1849.35
964,7197,133,48,2024-12-10,2,261.74
965,6398,162,2,2024-07-19,5,2242.9
966,9416,128,48,2025-02-08,3,1319.49
967,8462,7,1,2025-04-30,5,2317.95
968,3142,37,47,2025-01-24,1,499.52
969,6229,188,33,2024-12-12,3,101.79
970,6503,142,11,2024-07-24,2,259.18
971,4311,18,48,2025-01-15,3,494.43
972,1757,38,11,2024-10-08,4,258.0
973,3455,197,21,2024-06-11,2,727.74
974,8898,192,6,2025-02-08,2,649.4
975,5802,28,26,2024-08-28,4,237.24
976,2118,154,6,2024-07-31,5,1266.6
977,719,176,42,2024-10-08,3,655.5
978,8442,181,14,2024-06-03,5,2228.85
979,3497,135,39,2024-10-24,3,165.99
980,5044,4,43,2024-08-22,2,847.62
981,2697,187,16,2025-04-27,2,80.68
982,1844,36,21,2024-08-03,5,32.35
983,9118,76,12,2025-04-12,5,1215.15
984,7487,61,24,2024-09-05,3,188.82
985,272,150,50,2025-04-16,1,24.04
986,5159,171,43,2024-08-28,2,963.44
987,4788,94,41,2025-03-09,1,117.54
988,8825,193,4,2025-02-18,5,1668.55
989,7144,106,23,2024-10-11,1,384.1
990,9832,92,3,2024-10-01,3,458.49
991,6731,24,23,2025-05-06,3,1408.05
992,6358,174,15,2025-04-08,5,2440.3
993,1862,164,15,2025-03-03,2,944.44
994,3570,98,49,2024-12-01,3,325.38
995,5324,150,15,2025-03-27,1,24.04
996,5746,58,46,2024-11-02,4,477.56
997,4926,27,39,2025-04-07,5,881.65
998,4348,182,12,2024-09-07,2,586.48
999,9220,138,24,2024-08-25,2,509.84
1000,861,1,29,2025-01-11,1,351.03
1001,148,62,44,2024-07-09,5,1462.6
1002,4289,14,37,2025-01-22,3,733.29
1003,6347,26,15,2024-11-09,5,2006.0
1004,8353,43,26,2024-12-14,5,1493.6
1005,3000,120,12,2025-01-10,1,219.57
1006,965,171,11,2024-11-09,4,1926.88
1007,3670,108,41,2024-11-07,2,499.72
1008,2444,82,14,2024-11-18,5,1640.45
1009,1479,177,3,2025-01-29,3,372.45
1010,1609,173,3,2024-08-01,2,621.26
1011,1318,71,12,2024-07-28,4,1354.76
1012,785,195,22,2025-01-05,1,22.6
1013,6065,101,8,2024-09-23,2,315.52
1014,3442,147,14,2024-10-20,2,923.98
1015,393,193,17,2024-06-03,5,1668.55
1016,5085,18,13,2025-03-13,4,659.24
1017,5407,95,34,2024-12-24,5,1048.0
1018,8062,113,5,2025-02-18,3,717.36
1019,8129,156,2,2025-04-22,1,98.69
1020,6357,146,31,2024-12-01,4,430.84
1021,3507,61,11,2024-12-20,4,251.76
1022,239,197,48,2024-06-18,5,1819.35
1023,4302,56,18,2024-11-13,3,1061.4
1024,3814,74,17,2024-05-15,4,1708.08
1025,5814,192,1,2024-07-15,3,974.1
1026,2966,125,10,2025-02-01,5,2170.05
1027,2252,164,30,2024-06-05,4,1888.88
1028,302,167,47,2025-02-11,5,164.45
1029,9056,26,34,2024-07-17,2,802.4
1030,574,94,48,2024-08-09,2,235.08
1031,6863,138,26,2024-07-30,4,1019.68
1032,4691,117,27,2025-01-30,1,467.13
1033,4087,24,44,2025-04-06,3,1408.05
1034,4239,55,20,2024-10-24,3,324.48
1035,1813,198,50,2025-04-01,2,806.82
1036,1520,42,17,2025-04-12,4,631.4
1037,4639,19,7,2024-07-28,1,40.39
1038,6699,45,16,2024-05-16,4,1073.64
1039,7850,30,47,2024-08-07,5,538.85
1040,6324,19,48,2024-06-12,5,201.95
1041,9788,167,40,2024-08-31,5,164.45
1042,6302,15,47,2024-11-06,2,178.88
1043,7708,156,24,2024-08-02,1,98.69
1044,6429,32,36,2024-11-16,1,499.64
1045,1927,164,25,2025-03-12,4,1888.88
1046,7458,131,30,2025-03-30,4,1406.52
1047,78,162,7,2024-07-15,1,448.58
1048,9996,30,25,2025-04-20,1,107.77
1049,1187,57,30,2024-11-02,2,200.9
1050,6838,160,17,2025-01-24,5,1590.45
1051,8456,144,36,2024-07-31,4,647.52
1052,4568,37,39,2025-01-09,5,2497.6
1053,979,175,43,2024-07-04,3,1489.02
1054,3167,73,20,2024-09-02,1,323.86
1055,2087,147,17,2025-04-20,4,1847.96
1056,3325,58,47,2024-12-20,2,238.78
1057,7805,179,6,2024-10-10,3,1287.0
1058,1507,41,17,2024-07-10,4,1092.52
1059,1931,79,49,2025-03-17,4,1926.04
1060,2916,117,37,2025-04-18,3,1401.39
1061,1905,125,6,2025-03-24,2,868.02
1062,7592,82,43,2025-01-13,4,1312.36
1063,9614,108,33,2025-03-26,3,749.58
1064,2888,196,43,2024-11-19,1,178.42
1065,9454,44,5,2024-12-25,1,33.55
1066,6278,68,50,2025-04-24,3,530.79
1067,899,162,7,2024-11-24,2,897.16
1068,2217,70,20,2025-04-30,1,321.14
1069,90,10,8,2024-11-28,3,556.14
1070,6951,44,40,2024-10-10,1,33.55
1071,7627,184,48,2025-03-30,4,1440.32
1072,3023,176,33,2024-11-02,5,1092.5
1073,5356,131,2,2024-10-14,3,1054.89
1074,2436,192,23,2024-12-23,5,1623.5
1075,2943,169,41,2024-05-19,5,482.9
1076,6551,145,1,2024-09-26,3,379.59
1077,7665,115,41,2025-04-16,4,1931.68
1078,8347,77,12,2024-10-28,5,2397.25
1079,9050,188,40,2024-12-03,5,169.65
1080,6211,95,20,2024-06-20,2,419.2
1081,4046,16,24,2024-07-11,2,773.48
1082,4524,73,3,2024-08-20,4,1295.44
1083,9921,33,22,2025-01-03,5,632.9
1084,1741,97,5,2024-06-26,5,101.25
1085,8680,164,30,2024-06-04,3,1416.66
1086,2082,190,26,2024-06-11,3,440.76
1087,5407,78,34,2024-12-16,3,433.77
1088,5663,63,12,2025-03-15,4,1646.0
1089,9711,67,38,2024-05-14,3,1272.66
1090,7178,171,36,2024-05-15,4,1926.88
1091,7610,22,9,2024-07-14,5,1861.2
1092,7269,88,44,2024-05-17,5,1251.7
1093,6652,33,18,2025-03-24,3,379.74
1094,8169,161,17,2024-12-26,1,349.41
1095,1489,155,48,2024-11-07,1,111.78
1096,1413,41,29,2024-08-25,3,819.39
1097,7302,52,36,2025-03-16,1,413.88
1098,3972,172,23,2024-09-28,3,548.07
1099,1068,9,13,2025-03-20,5,1677.3
1100,1036,85,24,2025-02-16,1,290.53
1101,296,191,47,2024-05-28,3,355.05
1102,1503,160,48,2025-04-09,1,318.09
1103,7055,98,19,2024-08-24,4,433.84
1104,4878,134,33,2024-11-15,3,134.16
1105,3175,143,46,2024-07-26,2,503.82
1106,167,145,6,2024-06-14,4,506.12
1107,7234,119,48,2024-05-23,3,822.24
1108,6401,142,19,2024-05-27,4,518.36
1109,2629,18,36,2024-06-21,3,494.43
1110,5847,85,5,2024-08-17,4,1162.12
1111,8024,51,32,2024-05-18,2,475.02
1112,6897,138,26,2024-12-21,2,509.84
1113,7063,107,24,2025-01-20,2,949.88
1114,8486,7,32,2024-11-10,3,1390.77
1115,1626,74,26,2024-12-18,4,1708.08
1116,8688,40,39,2025-02-03,2,914.36
1117,6241,143,24,2024-06-24,5,1259.55
1118,555,178,15,2024-12-08,3,374.28
1119,4228,109,49,2024-08-15,5,1891.05
1120,6485,123,9,2025-02-09,5,1830.9
1121,6933,119,32,2024-06-18,5,1370.4
1122,3721,193,11,2025-02-26,5,1668.55
1123,4205,150,12,2025-02-15,2,48.08
1124,1242,59,40,2024-06-16,5,1020.55
1125,9412,1,4,2024-12-07,1,351.03
1126,2575,72,44,2024-12-05,1,53.0
1127,7944,57,7,2024-12-19,2,200.9
1128,7408,14,39,2024-11-11,3,733.29
1129,5465,30,18,2024-07-07,4,431.08
1130,1271,96,17,2025-04-06,4,97.12
1131,7819,96,49,2024-09-26,5,121.4
1132,8470,26,38,2024-08-27,1,401.2
1133,6297,62,46,2024-09-16,2,585.04
1134,3413,106,9,2024-05-14,1,384.1
1135,6224,25,49,2025-02-24,4,409.96
1136,8799,114,37,2024-09-18,5,2294.9
1137,5999,144,16,2024-06-27,2,323.76
1138,3608,24,49,2024-05-22,4,1877.4
1139,9505,186,46,2025-04-03,5,2333.15
1140,8964,160,13,2024-10-28,3,954.27
1141,2642,135,5,2024-05-25,3,165.99
1142,8497,4,35,2024-08-07,2,847.62
1143,3893,171,6,2024-09-21,2,963.44
1144,8897,67,1,2024-07-19,4,1696.88
1145,4070,174,33,2024-07-04,4,1952.24
1146,2694,100,27,2025-01-09,5,893.55
1147,1595,67,26,2024-11-30,2,848.44
1148,2358,61,38,2024-09-22,5,314.7
1149,5024,33,13,2024-12-24,2,253.16
1150,6301,44,18,2025-04-25,3,100.65
1151,6640,29,16,2025-05-11,5,1815.0
1152,1545,39,11,2024-07-02,1,418.69
1153,9604,174,49,2024-09-23,2,976.12
1154,2078,20,17,2024-07-22,5,1791.8
1155,2383,25,37,2024-05-18,3,307.47
1156,4033,44,34,2025-03-17,3,100.65
1157,8887,19,26,2024-08-15,3,121.17
1158,4081,37,27,2024-07-01,2,999.04
1159,6103,39,2,2024-10-19,4,1674.76
1160,9108,48,4,2025-01-26,1,51.63
1161,5150,149,6,2025-01-09,4,991.96
1162,4269,154,10,2024-07-08,5,1266.6
1163,5537,174,34,2024-12-24,1,488.06
1164,5880,146,42,2024-11-09,1,107.71
1165,4084,96,47,2024-10-03,4,97.12
1166,2442,162,42,2024-06-05,4,1794.32
1167,3753,104,16,2024-12-30,2,514.22
1168,6642,173,12,2024-11-18,1,310.63
1169,7753,173,1,2024-06-22,1,310.63
1170,1024,43,8,2024-07-08,2,597.44
1171,2733,186,3,2025-03-06,5,2333.15
1172,472,184,41,2024-06-03,4,1440.32
1173,4942,38,26,2025-05-11,2,129.0
1174,6299,56,8,2024-11-23,3,1061.4
1175,9803,10,36,2024-06-18,1,185.38
1176,8001,22,36,2024-08-30,5,1861.2
1177,9869,198,15,2024-09-11,3,1210.23
1178,2401,58,22,2025-02-12,5,596.95
1179,7294,132,14,2024-11-01,5,1258.15
1180,1933,200,24,2025-02-28,2,453.2
1181,2846,153,49,2024-06-11,2,494.86
1182,5352,180,49,2025-03-28,1,285.98
1183,5217,69,9,2024-07-14,5,67.05
1184,3386,129,46,2024-12-21,1,262.79
1185,3623,197,43,2024-11-08,2,727.74
1186,1713,170,29,2024-05-26,1,62.91
1187,567,116,27,2024-05-24,1,169.33
1188,3076,56,45,2024-10-05,3,1061.4
1189,873,180,31,2024-11-21,5,1429.9
1190,6911,75,33,2024-12-10,1,247.31
1191,5395,172,35,2024-06-22,3,548.07
1192,9785,174,40,2025-03-23,5,2440.3
1193,7113,159,25,2025-04-23,2,794.1
1194,2561,126,12,2024-10-16,1,123.48
1195,7092,160,47,2024-10-27,1,318.09
1196,7301,173,29,2024-07-18,4,1242.52
1197,4904,109,45,2024-11-29,3,1134.63
1198,1954,31,43,2024-08-08,5,1129.25
1199,783,64,5,2024-12-16,5,1552.25
1200,904,93,13,2024-09-09,4,692.16
1201,8674,144,39,2024-08-05,4,647.52
1202,6874,14,6,2024-06-16,4,977.72
1203,5022,114,37,2024-11-12,1,458.98
1204,32,77,39,2025-02-12,4,1917.8
1205,1019,73,22,2025-04-30,1,323.86
1206,8036,160,41,2024-11-12,2,636.18
1207,3343,200,49,2025-01-28,1,226.6
1208,2047,165,6,2024-08-28,2,848.26
1209,1019,196,47,2024-09-04,2,356.84
1210,9693,92,1,2024-12-25,3,458.49
1211,2608,71,49,2024-07-20,3,1016.07
1212,6385,100,19,2025-04-29,2,357.42
1213,84,182,33,2024-06-05,3,879.72
1214,156,193,1,2024-11-19,3,1001.13
1215,8335,103,17,2024-07-22,4,1797.4
1216,8610,96,13,2024-11-07,4,97.12
1217,3654,73,46,2024-10-15,1,323.86
1218,4214,91,21,2024-11-04,2,177.6
1219,590,124,19,2024-05-18,2,674.42
1220,940,98,45,2024-11-21,5,542.3
1221,2812,190,17,2024-12-23,3,440.76
1222,9628,165,7,2025-02-18,1,424.13
1223,8378,78,33,2025-01-03,2,289.18
1224,2660,4,24,2024-12-12,1,423.81
1225,185,30,9,2024-05-14,1,107.77
1226,5202,166,16,2024-08-29,5,1384.0
1227,8485,30,25,2025-01-10,5,538.85
1228,8083,168,37,2024-09-23,4,284.4
1229,6158,1,45,2024-06-04,1,351.03
1230,2233,74,33,2025-02-05,4,1708.08
1231,8909,100,45,2025-04-22,2,357.42
1232,9383,171,46,2025-04-01,4,1926.88
1233,5330,40,29,2024-05-19,4,1828.72
1234,464,70,21,2024-08-23,2,642.28
1235,5629,123,15,2024-11-19,3,1098.54
1236,9764,67,4,2024-11-18,5,2121.1
1237,4151,7,4,2025-04-08,1,463.59
1238,1472,58,32,2024-11-16,4,477.56
1239,8932,14,7,2024-09-03,5,1222.15
1240,5721,59,21,2025-01-06,5,1020.55
1241,887,38,23,2025-02-21,2,129.0
1242,5745,47,17,2024-11-22,1,491.35
1243,2909,94,24,2024-05-31,4,470.16
1244,1913,93,49,2024-10-23,4,692.16
1245,7451,34,9,2024-08-27,2,755.2
